episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
81,-4.09,0,3,40,0.78398512608332,0.056521449459251014,40,wall_collision
82,2.900000000000021,1,4,152,0.7816331707050701,0.06154588604725799,152,wall_collision
83,5.460000000000003,1,4,36,0.7792882711929549,0.06379442554963236,36,wall_collision
84,-7.5,0,3,171,0.776950406379376,0.06492418810461065,171,wall_collision
85,-4.59,0,3,30,0.7746195551602378,0.05104546106886119,30,wall_collision
86,-5.2299999999999995,0,3,54,0.7722956964947572,0.07440416771849548,54,wall_collision
87,15.420000000000009,2,5,121,0.7699788094052729,0.06323541189863323,121,self_collision
88,15.980000000000004,2,5,45,0.767668872977057,0.06814650219554702,45,self_collision
89,-4.989999999999999,0,3,30,0.7653658663581259,0.05290726444218308,30,wall_collision
90,5.570000000000002,1,4,75,0.7630697687590515,0.06673311457193146,75,wall_collision
91,13.750000000000043,2,5,238,0.7607805594527743,0.07380167965556127,238,self_collision
92,15.280000000000015,2,5,115,0.7584982177744161,0.08250520132259344,115,wall_collision
93,15.59000000000001,2,5,74,0.7562227231210928,0.0837383036583511,74,self_collision
94,5.610000000000001,1,4,51,0.7539540549517295,0.08761970160583801,51,wall_collision
95,15.75000000000001,2,5,98,0.7516921927868743,0.07828646637998256,98,self_collision
96,5.550000000000001,1,4,37,0.7494371162085136,0.09152823577735673,37,wall_collision
97,15.100000000000012,2,5,133,0.747188804859888,0.07479558606138383,133,self_collision
98,3.190000000000021,1,4,93,0.7449472384453084,0.06714022023132651,93,wall_collision
99,14.17000000000003,2,5,176,0.7427123967299725,0.06123059580965095,176,self_collision
100,5.200000000000021,1,4,122,0.7404842595397826,0.08348522328993031,122,wall_collision
