episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
82,-9.94,0,3,55,0.6629680834613705,0.125737823266536,55,wall_collision
83,-9.34,0,3,15,0.6596532430440636,0.13555073894870778,15,wall_collision
84,-9.28,0,3,29,0.6563549768288433,0.1615199078886031,29,wall_collision
85,20.27000000000001,2,5,86,0.653073201944699,0.13706450459417388,86,self_collision
86,5.790000000000003,1,4,33,0.6498078359349755,0.20756275484789954,33,wall_collision
87,19.960000000000015,2,5,87,0.6465587967553006,0.1490153019562706,87,self_collision
88,5.890000000000001,1,4,43,0.6433260027715241,0.12778382943293384,43,wall_collision
89,20.950000000000014,2,5,138,0.6401093727576664,0.14387303481276648,138,wall_collision
90,-8.89,0,3,20,0.6369088258938781,0.1349279520683922,20,wall_collision
91,20.650000000000006,2,5,68,0.6337242817644086,0.1612195047782734,68,wall_collision
92,20.850000000000005,2,5,48,0.6305556603555866,0.11178448361655076,48,wall_collision
93,19.40000000000001,2,5,103,0.6274028820538087,0.1771879657273389,103,wall_collision
94,5.960000000000001,1,4,26,0.6242658676435396,0.11343772171172671,26,wall_collision
95,5.940000000000001,1,4,28,0.6211445383053219,0.14623033637014618,28,wall_collision
96,21.31000000000001,2,5,82,0.6180388156137953,0.1572371356632197,82,self_collision
97,21.060000000000006,2,5,57,0.6149486215357263,0.12927018737485796,57,self_collision
98,19.940000000000005,2,5,29,0.6118738784280476,0.21740270409219223,29,self_collision
99,20.290000000000006,2,5,64,0.6088145090359074,0.140376879087853,64,self_collision
100,20.950000000000006,2,5,58,0.6057704364907278,0.18145413382845962,58,self_collision
