episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
81,27.460000000000008,3,6,88,0.6662995813682115,0.08022956828062888,88,self_collision
82,25.520000000000007,3,6,52,0.6629680834613705,0.08224581602217558,52,self_collision
83,-4.31,0,3,22,0.6596532430440636,0.06796289497023364,22,wall_collision
84,-4.46,0,3,27,0.6563549768288433,0.055886555868373426,27,wall_collision
85,-5.34,0,3,35,0.653073201944699,0.1001775098964572,35,wall_collision
86,15.920000000000005,2,5,91,0.6498078359349755,0.08276553647554286,91,self_collision
87,4.840000000000003,1,4,78,0.6465587967553006,0.07608920072342674,78,wall_collision
88,16.070000000000004,2,5,46,0.6433260027715241,0.06988057981842481,46,wall_collision
89,16.82000000000001,2,5,101,0.6401093727576664,0.09288299105724891,101,self_collision
90,28.610000000000113,3,6,213,0.6369088258938781,0.07754551650198753,213,wall_collision
91,4.30000000000001,1,4,92,0.6337242817644086,0.08619700010445819,92,wall_collision
92,6.110000000000005,1,4,41,0.6305556603555866,0.08906763668524147,41,wall_collision
93,5.180000000000007,1,4,64,0.6274028820538087,0.09895250043700798,64,wall_collision
94,17.390000000000008,2,5,74,0.6242658676435396,0.09106778289738891,74,self_collision
95,16.27000000000001,2,5,86,0.6211445383053219,0.07914747289641826,86,self_collision
96,26.74000000000001,3,6,90,0.6180388156137953,0.07950859304853819,90,self_collision
97,15.890000000000004,2,5,44,0.6149486215357263,0.09747359782870096,44,self_collision
98,15.480000000000008,2,5,55,0.6118738784280476,0.05781538039234213,55,self_collision
99,15.710000000000004,2,5,62,0.6088145090359074,0.09715913261301935,62,self_collision
100,15.990000000000002,2,5,34,0.6057704364907278,0.08442543605890344,34,wall_collision
