episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
81,5.970000000000001,1,4,35,0.6662995813682115,0.08702387158492846,35,wall_collision
82,5.340000000000002,1,4,48,0.6629680834613705,0.08639120916389705,48,wall_collision
83,7.520000000000003,1,4,70,0.6596532430440636,0.09833445421952222,70,wall_collision
84,-5.14,0,3,35,0.6563549768288433,0.08684377541898616,35,wall_collision
85,5.470000000000002,1,4,25,0.653073201944699,0.11993567654863,25,wall_collision
86,16.310000000000002,2,5,42,0.6498078359349755,0.08107311011935096,42,self_collision
87,15.840000000000007,2,5,79,0.6465587967553006,0.09043571922362229,79,self_collision
88,16.28,2,5,35,0.6433260027715241,0.08184834781235882,35,wall_collision
89,15.940000000000015,2,5,109,0.6401093727576664,0.08785425852599699,109,wall_collision
90,-4.140000000000001,0,3,35,0.6369088258938781,0.12798398268142983,35,wall_collision
91,16.530000000000005,2,5,80,0.6337242817644086,0.08131044632464182,80,wall_collision
92,15.620000000000012,2,5,101,0.6305556603555866,0.1096414985955868,101,wall_collision
93,5.360000000000003,1,4,26,0.6274028820538087,0.07759076202861391,26,wall_collision
94,5.080000000000002,1,4,114,0.6242658676435396,0.08037106121538959,114,wall_collision
95,16.920000000000005,2,5,71,0.6211445383053219,0.09767572095119198,71,wall_collision
96,26.270000000000014,3,6,127,0.6180388156137953,0.10598838932291553,127,self_collision
97,15.600000000000009,2,5,63,0.6149486215357263,0.13404189697688534,63,self_collision
98,25.220000000000006,3,6,42,0.6118738784280476,0.09162835505170126,42,self_collision
99,15.56000000000001,2,5,87,0.6088145090359074,0.12107494182820464,87,self_collision
100,5.790000000000003,1,4,33,0.6057704364907278,0.09213546353081863,33,wall_collision
