episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
81,-10.06,0,3,67,0.6662995813682115,0.08495471755098273,67,wall_collision
82,29.059999999999953,4,7,124,0.6629680834613705,0.09799968763517457,124,self_collision
83,10.579999999999963,2,5,85,0.6596532430440636,0.11494734175503254,85,wall_collision
84,-10.2,0,3,56,0.6563549768288433,0.1008338558354548,56,wall_collision
85,-0.1800000000000015,1,4,50,0.653073201944699,0.08137938784435392,50,wall_collision
86,10.29999999999998,2,5,58,0.6498078359349755,0.1104309020226757,58,self_collision
87,10.499999999999982,2,5,53,0.6465587967553006,0.11189067630835299,53,self_collision
88,0.2999999999999794,1,4,47,0.6433260027715241,0.09796613203163476,47,wall_collision
89,10.179999999999978,2,5,85,0.6401093727576664,0.11611755576313418,85,wall_collision
90,-9.82,0,3,23,0.6369088258938781,0.1166067123413086,23,wall_collision
91,-0.10000000000002807,1,4,67,0.6337242817644086,0.10794613668834095,67,wall_collision
92,10.179999999999986,2,5,55,0.6305556603555866,0.10648041067814284,55,wall_collision
93,9.979999999999972,2,5,50,0.6274028820538087,0.11543500574771315,50,self_collision
94,10.359999999999957,2,5,117,0.6242658676435396,0.11636712115146539,117,self_collision
95,10.299999999999969,2,5,63,0.6211445383053219,0.0800124438745635,63,self_collision
96,-10.1,0,3,36,0.6180388156137953,0.11608255575669722,36,wall_collision
97,40.16999999999998,5,8,69,0.6149486215357263,0.08301864199313348,69,self_collision
98,30.519999999999975,4,7,43,0.6118738784280476,0.12563992797960202,43,self_collision
99,10.139999999999986,2,5,89,0.6088145090359074,0.12057205902286962,89,self_collision
100,-9.92,0,3,53,0.6057704364907278,0.11812451212087048,53,wall_collision
