episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
80,14.900000000000013,2,5,113,0.6696478204705644,0.09258323903319186,113,wall_collision
81,-5.1,0,3,31,0.6662995813682115,0.08609106526860306,31,wall_collision
82,-5.329999999999999,0,3,44,0.6629680834613705,0.06257038973589343,44,wall_collision
83,6.529999999999999,1,4,79,0.6596532430440636,0.08942913978737838,79,wall_collision
84,6.130000000000006,1,4,59,0.6563549768288433,0.07896066636194364,59,wall_collision
85,5.950000000000001,1,4,37,0.653073201944699,0.09715660706766553,37,wall_collision
86,15.790000000000003,2,5,94,0.6498078359349755,0.07888314470480334,94,self_collision
87,4.950000000000005,1,4,37,0.6465587967553006,0.06911499341446403,37,wall_collision
88,16.130000000000003,2,5,40,0.6433260027715241,0.07872134771896526,40,self_collision
89,16.520000000000003,2,5,51,0.6401093727576664,0.11654552956586521,51,self_collision
90,18.250000000000004,2,5,108,0.6369088258938781,0.09893177216010238,108,self_collision
91,16.660000000000007,2,5,97,0.6337242817644086,0.08900022857159991,97,wall_collision
92,5.390000000000008,1,4,53,0.6305556603555866,0.11784712020483501,53,wall_collision
93,16.06000000000001,2,5,97,0.6274028820538087,0.11082262469974068,97,self_collision
94,-4.51,0,3,42,0.6242658676435396,0.08761720669766267,42,wall_collision
95,16.06000000000001,2,5,117,0.6211445383053219,0.09968404982111648,117,self_collision
96,16.61,2,5,52,0.6180388156137953,0.10263333852008845,52,self_collision
97,25.270000000000017,3,6,107,0.6149486215357263,0.11753201816735842,107,self_collision
98,14.730000000000004,2,5,40,0.6118738784280476,0.1139830220490694,40,self_collision
99,15.200000000000006,2,5,123,0.6088145090359074,0.12149099126170443,123,wall_collision
100,6.140000000000001,1,4,28,0.6057704364907278,0.14963244483806193,28,wall_collision
