episode,reward,score,snake_length,steps,epsilon,avg_loss,num_learning_updates,termination_reason
81,-4.27,0,3,38,0.6662995813682115,0.09412855256691967,38,wall_collision
82,35.59000000000003,4,7,46,0.6629680834613705,0.11504962986699589,46,self_collision
83,17.290000000000003,2,5,104,0.6596532430440636,0.12590733611544308,104,self_collision
84,5.260000000000002,1,4,96,0.6563549768288433,0.11082465661456808,96,wall_collision
85,-4.4399999999999995,0,3,25,0.653073201944699,0.10875938229262828,25,wall_collision
86,15.050000000000004,2,5,128,0.6498078359349755,0.12238622443510394,128,self_collision
87,36.24,4,7,71,0.6465587967553006,0.10121649551257805,71,self_collision
88,5.880000000000006,1,4,54,0.6433260027715241,0.12664897261290914,54,wall_collision
89,16.320000000000007,2,5,91,0.6401093727576664,0.1216273145228215,91,wall_collision
90,-4.799999999999999,0,3,61,0.6369088258938781,0.11042026430368423,61,wall_collision
91,5.83,1,4,29,0.6337242817644086,0.09766688571985939,29,wall_collision
92,5.630000000000003,1,4,69,0.6305556603555866,0.10790799012191701,69,wall_collision
93,5.160000000000002,1,4,26,0.6274028820538087,0.08827943892146532,26,wall_collision
94,-4.07,0,3,18,0.6242658676435396,0.12852017540070745,18,wall_collision
95,5.950000000000003,1,4,97,0.6211445383053219,0.1063321298948422,97,wall_collision
96,16.360000000000003,2,5,47,0.6180388156137953,0.0914941207367055,47,self_collision
97,15.860000000000007,2,5,57,0.6149486215357263,0.14192981673241184,57,self_collision
98,35.660000000000025,4,7,59,0.6118738784280476,0.11848107356009847,59,self_collision
99,5.240000000000004,1,4,58,0.6088145090359074,0.10834826024827258,58,wall_collision
100,5.990000000000004,1,4,53,0.6057704364907278,0.13883818876666,53,wall_collision
